file,dataset,shape,dtype,min,max,mean,std,nan_count,nan_ratio(%),zero_count,zero_ratio(%),special_-99999_count,special_ratio(%),total_elements
sample_5.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.184706,0.850637,0,0.0,166,0.01,0,0.0,1638400
sample_5.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,1.0,2.0,1.946826,0.224381,0,0.0,0,0.0,0,0.0,1638400
sample_5.h5,latlon,"(2,)",float32,29.189461,118.058167,73.623814,44.434353,0,0.0,0,0.0,0,0.0,2
sample_5.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,53.791124,46.706288,0,0.0,0,0.0,0,0.0,24576000
sample_5.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_5.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.866667,0.339935,0,0.0,2,13.33,0,0.0,15
sample_5.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_5.h5,rgb,"(1280, 1280, 13, 4)",uint8,6.0,255.0,64.393155,45.10316,0,0.0,0,0.0,0,0.0,85196800
sample_5.h5,sar,"(1280, 1280, 11, 1)",uint8,1.0,255.0,57.40568,48.705984,0,0.0,0,0.0,0,0.0,18022400
sample_5.h5,srtm,"(1280, 1280, 1, 1)",int16,139.0,322.0,209.268559,35.182146,0,0.0,0,0.0,0,0.0,1638400
sample_5.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_5.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.123291,3.509117,0,0.0,13091040,99.88,0,0.0,13107200
sample_5.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,60.0,10.905499,5.120647,0,0.0,0,0.0,0,0.0,1638400
sample_10.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.426293,1.336124,0,0.0,398,0.02,0,0.0,1638400
sample_10.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,1.0,8.0,1.997816,0.793612,0,0.0,0,0.0,0,0.0,1638400
sample_10.h5,latlon,"(2,)",float32,29.096844,118.083527,73.590185,44.493341,0,0.0,0,0.0,0,0.0,2
sample_10.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,56.323494,49.08854,0,0.0,0,0.0,0,0.0,24576000
sample_10.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_10.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.866667,0.339935,0,0.0,2,13.33,0,0.0,15
sample_10.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_10.h5,rgb,"(1280, 1280, 13, 4)",uint8,0.0,255.0,74.973383,57.869691,0,0.0,273784,0.32,0,0.0,85196800
sample_10.h5,sar,"(1280, 1280, 11, 1)",uint8,1.0,255.0,62.418214,53.639,0,0.0,0,0.0,0,0.0,18022400
sample_10.h5,srtm,"(1280, 1280, 1, 1)",int16,105.0,447.0,226.524966,78.114977,0,0.0,0,0.0,0,0.0,1638400
sample_10.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_10.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.498413,7.042222,0,0.0,13041872,99.5,0,0.0,13107200
sample_10.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,80.0,13.138232,9.723591,0,0.0,0,0.0,0,0.0,1638400
sample_9.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.075359,0.617417,0,0.0,220,0.01,0,0.0,1638400
sample_9.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,0.0,8.0,1.972313,0.242365,0,0.0,16617,1.01,0,0.0,1638400
sample_9.h5,latlon,"(2,)",float32,29.073742,118.083282,73.578512,44.50477,0,0.0,0,0.0,0,0.0,2
sample_9.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,59.500084,50.534773,0,0.0,0,0.0,0,0.0,24576000
sample_9.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_9.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.866667,0.339935,0,0.0,2,13.33,0,0.0,15
sample_9.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.666667,0.471405,0,0.0,5,33.33,0,0.0,15
sample_9.h5,rgb,"(1280, 1280, 13, 4)",uint8,0.0,255.0,78.484763,68.490633,0,0.0,379408,0.45,0,0.0,85196800
sample_9.h5,sar,"(1280, 1280, 10, 1)",uint8,0.0,255.0,60.318285,54.043907,0,0.0,265960,1.62,0,0.0,16384000
sample_9.h5,srtm,"(1280, 1280, 1, 1)",int16,129.0,547.0,313.617413,87.547034,0,0.0,0,0.0,0,0.0,1638400
sample_9.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_9.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.068436,2.615126,0,0.0,13098230,99.93,0,0.0,13107200
sample_9.h5,worldcover,"(1280, 1280, 1, 1)",int8,0.0,60.0,10.380243,4.243116,0,0.0,16524,1.01,0,0.0,1638400
sample_26.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.259816,1.056695,0,0.0,363,0.02,0,0.0,1638400
sample_26.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,1.0,8.0,2.039808,0.696652,0,0.0,0,0.0,0,0.0,1638400
sample_26.h5,latlon,"(2,)",float32,29.165934,118.110573,73.638253,44.47232,0,0.0,0,0.0,0,0.0,2
sample_26.h5,lt1,"(1280, 1280, 15, 1)",uint8,1.0,255.0,55.424642,47.395142,0,0.0,0,0.0,0,0.0,24576000
sample_26.h5,missing_timesteps_masks/lt1,"(15,)",bool,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,15
sample_26.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_26.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_26.h5,rgb,"(1280, 1280, 11, 4)",uint8,3.0,255.0,68.036054,52.662055,0,0.0,0,0.0,0,0.0,72089600
sample_26.h5,sar,"(1280, 1280, 11, 1)",uint8,1.0,255.0,59.850028,50.589612,0,0.0,0,0.0,0,0.0,18022400
sample_26.h5,srtm,"(1280, 1280, 1, 1)",int16,144.0,410.0,261.069869,54.908721,0,0.0,0,0.0,0,0.0,1638400
sample_26.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_26.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.138916,3.724554,0,0.0,13088992,99.86,0,0.0,13107200
sample_26.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,60.0,11.238263,6.553535,0,0.0,0,0.0,0,0.0,1638400
sample_30.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.02385,0.348949,0,0.0,13,0.0,0,0.0,1638400
sample_30.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,1.0,2.0,1.999807,0.013886,0,0.0,0,0.0,0,0.0,1638400
sample_30.h5,latlon,"(2,)",float32,29.258339,118.111572,73.684956,44.426617,0,0.0,0,0.0,0,0.0,2
sample_30.h5,lt1,"(1280, 1280, 14, 1)",uint8,1.0,255.0,70.470785,51.162823,0,0.0,0,0.0,0,0.0,22937600
sample_30.h5,missing_timesteps_masks/lt1,"(15,)",bool,0.0,1.0,0.933333,0.249444,0,0.0,1,6.67,0,0.0,15
sample_30.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.866667,0.339935,0,0.0,2,13.33,0,0.0,15
sample_30.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.666667,0.471405,0,0.0,5,33.33,0,0.0,15
sample_30.h5,rgb,"(1280, 1280, 13, 4)",uint8,0.0,255.0,67.560631,60.116078,0,0.0,228992,0.27,0,0.0,85196800
sample_30.h5,sar,"(1280, 1280, 10, 1)",uint8,0.0,255.0,76.468155,56.354081,0,0.0,4,0.0,0,0.0,16384000
sample_30.h5,srtm,"(1280, 1280, 1, 1)",int16,386.0,1215.0,669.776608,171.165796,0,0.0,0,0.0,0,0.0,1638400
sample_30.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_30.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,100.0,0.000977,0.312498,0,0.0,13107072,100.0,0,0.0,13107200
sample_30.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,40.0,10.002344,0.224792,0,0.0,0,0.0,0,0.0,1638400
sample_43.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,1.0,9.0,2.004118,0.164102,0,0.0,0,0.0,0,0.0,1638400
sample_43.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,2.0,2.0,2.0,0.0,0,0.0,0,0.0,0,0.0,1638400
sample_43.h5,latlon,"(2,)",float32,29.258118,118.137917,73.698017,44.439899,0,0.0,0,0.0,0,0.0,2
sample_43.h5,lt1,"(1280, 1280, 14, 1)",uint8,1.0,255.0,64.450068,52.196542,0,0.0,0,0.0,0,0.0,22937600
sample_43.h5,missing_timesteps_masks/lt1,"(15,)",bool,0.0,1.0,0.933333,0.249444,0,0.0,1,6.67,0,0.0,15
sample_43.h5,missing_timesteps_masks/rgb,"(15,)",bool,0.0,1.0,0.733333,0.442217,0,0.0,4,26.67,0,0.0,15
sample_43.h5,missing_timesteps_masks/sar,"(15,)",bool,0.0,1.0,0.6,0.489898,0,0.0,6,40.0,0,0.0,15
sample_43.h5,rgb,"(1280, 1280, 11, 4)",uint8,3.0,255.0,70.039449,64.236342,0,0.0,0,0.0,0,0.0,72089600
sample_43.h5,sar,"(1280, 1280, 9, 1)",uint8,0.0,255.0,64.792927,56.171758,0,0.0,128107,0.87,0,0.0,14745600
sample_43.h5,srtm,"(1280, 1280, 1, 1)",int16,425.0,1232.0,812.375364,153.259316,0,0.0,0,0.0,0,0.0,1638400
sample_43.h5,timestamps,"(15, 3)",int32,0.0,2026.0,676.933333,953.37192,0,0.0,2,4.44,0,0.0,45
sample_43.h5,worldcereal,"(1280, 1280, 1, 8)",uint8,0.0,0.0,0.0,0.0,0,0.0,13107200,100.0,0,0.0,13107200
sample_43.h5,worldcover,"(1280, 1280, 1, 1)",int8,10.0,50.0,10.019147,0.741117,0,0.0,0,0.0,0,0.0,1638400
sample_17.h5,landcover_1m,"(1280, 1280, 1, 1)",uint8,0.0,9.0,2.121303,0.821071,0,0.0,5239,0.32,0,0.0,1638400
sample_17.h5,landcover_30m,"(1280, 1280, 1, 1)",uint8,0.0,8.0,1.959208,0.390558,0,0.0,35529,2.17,0,0.0,1638400
sample_17.h5,latlon,"(2,)",float32,29.258556,118.085228,73.671892,44.413336,0,0.0,0,0.0,0,0.0,2
