,model generator module name,loss type,backbone,desired input size,pretrained,lr backbone,lr head,optimizer,in chans,default input size,n backbone features,batch size,generate experiment dir,experiment name,experiment type,benchmark dir,benchmark name,partition name,tasks,seed,log dir,best step,score,epoch,train loss,convergence time,test loss,val loss,test metric,val metric,train metric,dataset,exp dir,csv log dir,model,weights,date str,date
249,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0008136699219629814,0.00017424999090583652,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.50x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",9,/mnt/data/experiments/nils/camera_class_seeds/0.50x_train_classification_v0.8.5_10-14-2023_20:52:41vit_tiny_patch16_224/m-pv4ger/seed_9/csv_logs/version_0,1254,0.965965986251831,26,0.0002547696349211,2048.0,0.1985812038183212,0.2343238294124603,0.9739739894866944,0.965965986251831,1.0,m-pv4ger,/mnt/data/experiments/nils/camera class seeds/0.50x train v0.8.5 10-14-2023 20:52:41vit tiny patch16 224/m-pv4ger/seed 9,/mnt/data/experiments/nils/camera class seeds/0.50x train v0.8.5 10-14-2023 20:52:41vit tiny patch16 224/m-pv4ger/seed 9/csv logs/version 0,ViT-T-timm,,10-14-2023,2023-10-14
250,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0008136699219629814,0.00017424999090583652,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.50x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",10,/mnt/data/experiments/nils/camera_class_seeds/0.50x_train_classification_v0.8.5_10-14-2023_20:52:41vit_tiny_patch16_224/m-pv4ger/seed_10/csv_logs/version_0,162,0.9646313190460205,3,0.0097383968532085,256.0,0.0791883543133735,0.1322436779737472,0.978978991508484,0.9649649858474731,0.9845945239067078,m-pv4ger,/mnt/data/experiments/nils/camera class seeds/0.50x train v0.8.5 10-14-2023 20:52:41vit tiny patch16 224/m-pv4ger/seed 10,/mnt/data/experiments/nils/camera class seeds/0.50x train v0.8.5 10-14-2023 20:52:41vit tiny patch16 224/m-pv4ger/seed 10/csv logs/version 0,ViT-T-timm,,10-14-2023,2023-10-14
251,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0008136699219629814,0.00017424999090583652,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.50x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",11,/mnt/data/experiments/nils/camera_class_seeds/0.50x_train_classification_v0.8.5_10-14-2023_20:52:41vit_tiny_patch16_224/m-pv4ger/seed_11/csv_logs/version_0,278,0.9670782089233397,5,0.0058037880808115,512.0,0.0897199213504791,0.1297233998775482,0.978978991508484,0.9649649858474731,0.9930590987205504,m-pv4ger,/mnt/data/experiments/nils/camera class seeds/0.50x train v0.8.5 10-14-2023 20:52:41vit tiny patch16 224/m-pv4ger/seed 11,/mnt/data/experiments/nils/camera class seeds/0.50x train v0.8.5 10-14-2023 20:52:41vit tiny patch16 224/m-pv4ger/seed 11/csv logs/version 0,ViT-T-timm,,10-14-2023,2023-10-14
5174,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0002854335691584973,0.0003039280788932009,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",0,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:35:43vit_tiny_patch16_224/m-forestnet/seed_0/csv_logs/version_0,144,0.5138748486836751,13,0.9056951999664308,2560.0,1.6958249807357788,1.6256110668182373,0.4682779312133789,0.5035389065742493,0.7120742797851562,m-forestnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 0,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 0/csv logs/version 0,ViT-T-timm,,10-20-2023,2023-10-20
5175,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0002854335691584973,0.0003039280788932009,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",1,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:35:43vit_tiny_patch16_224/m-forestnet/seed_1/csv_logs/version_0,390,0.5236490302615696,35,0.0774102583527565,3072.0,2.1626172065734863,2.08868670463562,0.4793554842472076,0.52173912525177,1.0,m-forestnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 1,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 1/csv logs/version 0,ViT-T-timm,,10-20-2023,2023-10-20
5176,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0002854335691584973,0.0003039280788932009,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",2,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:35:43vit_tiny_patch16_224/m-forestnet/seed_2/csv_logs/version_0,848,0.49432647890514797,77,0.0083896722644567,5376.0,2.5012199878692627,2.5820350646972656,0.5025176405906677,0.4914054572582245,1.0,m-forestnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 2,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 2/csv logs/version 0,ViT-T-timm,,10-20-2023,2023-10-20
5177,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0002854335691584973,0.0003039280788932009,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",3,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:35:43vit_tiny_patch16_224/m-forestnet/seed_3/csv_logs/version_0,502,0.4859004616737364,45,0.0253057964146137,3968.0,2.269613027572632,2.4364981651306152,0.4843907356262207,0.4833164811134338,1.0,m-forestnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 3,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 3/csv logs/version 0,ViT-T-timm,,10-20-2023,2023-10-20
5178,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0002854335691584973,0.0003039280788932009,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",4,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:35:43vit_tiny_patch16_224/m-forestnet/seed_4/csv_logs/version_1,124,0.5038759774631923,11,0.8361939787864685,1152.0,1.73139488697052,1.6698875427246094,0.4753272831439972,0.4893832206726074,0.6958204507827759,m-forestnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 4,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 4/csv logs/version 1,ViT-T-timm,,10-20-2023,2023-10-20
5179,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0002854335691584973,0.0003039280788932009,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",5,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:35:43vit_tiny_patch16_224/m-forestnet/seed_5/csv_logs/version_0,997,0.5152230130301582,90,0.0072328746318817,7680.0,2.681978225708008,2.5712602138519287,0.4843907356262207,0.5146612524986267,1.0,m-forestnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 5,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 5/csv logs/version 0,ViT-T-timm,,10-20-2023,2023-10-20
5180,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0002854335691584973,0.0003039280788932009,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",6,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:35:43vit_tiny_patch16_224/m-forestnet/seed_6/csv_logs/version_0,751,0.49500056438975865,68,0.0102698560804128,4992.0,2.45879340171814,2.424295663833618,0.491440087556839,0.4924165904521942,1.0,m-forestnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 6,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 6/csv logs/version 0,ViT-T-timm,,10-20-2023,2023-10-20
5181,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0002854335691584973,0.0003039280788932009,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",7,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:35:43vit_tiny_patch16_224/m-forestnet/seed_7/csv_logs/version_3,139,0.4915178120136261,12,0.7536792159080505,1152.0,1.7332600355148315,1.6848071813583374,0.4551863074302673,0.4721941351890564,0.7469040155410767,m-forestnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 7,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 7/csv logs/version 3,ViT-T-timm,,10-20-2023,2023-10-20
5182,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0002854335691584973,0.0003039280788932009,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",8,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:35:43vit_tiny_patch16_224/m-forestnet/seed_8/csv_logs/version_3,636,0.5267947382397121,57,0.0142167974263429,4864.0,2.400827407836914,2.3440804481506348,0.4874118864536285,0.5247725248336792,1.0,m-forestnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 8,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 8/csv logs/version 3,ViT-T-timm,,10-20-2023,2023-10-20
5183,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0002854335691584973,0.0003039280788932009,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",9,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:35:43vit_tiny_patch16_224/m-forestnet/seed_9/csv_logs/version_0,612,0.48219300972090823,55,0.0209352262318134,4864.0,2.349452495574951,2.426580905914306,0.4733131825923919,0.4772497415542602,1.0,m-forestnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 9,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 9/csv logs/version 0,ViT-T-timm,,10-20-2023,2023-10-20
5184,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0002854335691584973,0.0003039280788932009,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",10,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:35:43vit_tiny_patch16_224/m-forestnet/seed_10/csv_logs/version_0,139,0.5021907753414577,12,0.8449606895446777,1024.0,1.7249265909194946,1.646323561668396,0.4320241808891296,0.4994944334030151,0.7174922823905945,m-forestnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 10,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 10/csv logs/version 0,ViT-T-timm,,10-20-2023,2023-10-20
5185,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.0002854335691584973,0.0003039280788932009,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",11,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:35:43vit_tiny_patch16_224/m-forestnet/seed_11/csv_logs/version_0,2093,0.5257835984230042,190,0.0029999336693435,18688.0,2.868491172790528,2.752628803253174,0.4733131825923919,0.5257835984230042,1.0,m-forestnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 11,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:35:43vit tiny patch16 224/m-forestnet/seed 11/csv logs/version 0,ViT-T-timm,,10-20-2023,2023-10-20
